currency,worktime,sex,isco88,geo\time	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 	1998 	1997 	1996 	1995 
EUR,PT,T,ISCO1,PT	33996 	32860.1 	28152.1 	: 	: 	: 	23378.3 	14939.0 	13451.2 	: 	: 	: 	: 	: 
EUR,PT,T,ISCO1,RO	3481.2 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
EUR,PT,T,ISCO1,SE	33073.5 	32769.8 	30338.3 	30358.9 	28518.5 	41549.3 	40559.3 	42221.9 	43341.1 	: 	: 	: 	: 	: 
EUR,PT,T,ISCO1,SK	: 	8949.7 	5502.8 	5141.8 	4189.4 	3415.7 	4469.2 	3994.8 	5392.4 	2819.8 	2785.0 	1209.7 	: 	: 
EUR,PT,T,ISCO1,UK	: 	28189.2 	: 	: 	25373.5 	25698.3 	27088.4 	: 	: 	: 	: 	: 	: 	: 
EUR,PT,T,ISCO1-5,AT	18435.0 	17840.8 	18361.0 	16865.0 	16978.0 	17367.0 	16793.0 	: 	: 	: 	: 	: 	: 	: 
EUR,PT,T,ISCO1-5,BG	2052.4 e	1716.9 	1338.6 	1065.0 	876.0 	816.3 	705.4 	739.1 	691.0 	626.3 	455.0 	341.1 	256.1 	: 
EUR,PT,T,ISCO1-5,DE	20800.0 	20100.0 	19199.0 	18000.0 	17800.0 	17600.0 	17200.0 	16800.0 	16500.0 	16200.0 	15891.9 	15532.1 	15773.3 	: 
EUR,PT,T,ISCO1-5,DK	21820.7 	25294.9 	15952.1 	16452.3 	15368.2 	15318.6 	14800.0 	12258.2 	11981.8 	14306.5 	11045.8 	11244.6 	11449.3 	: 
EUR,PT,T,ISCO1-5,EL	: 	: 	: 	: 	: 	9289.8 	8979.0 	8338.5 	7694.4 	7085.9 	6587.1 	5963.4 	5551.8 	5332.2 
EUR,PT,T,ISCO1-5,ES	: 	10308.1 	10150.5 	9766.7 	9233.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 
EUR,PT,T,ISCO1-5,HU	: 	5037.3 	4318.0 	4022.8 	3708.6 	3301.1 	: 	: 	: 	: 	: 	: 	: 	: 
EUR,PT,T,ISCO1-5,IE	: 	19855.0 	: 	17042.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
EUR,PT,T,ISCO1-5,IS	22088.6 	33630.0 	30401.1 	28710.2 	14390.7 	15239.6 	13831.0 	12900.1 	12965.1 	10743.2 	: 	: 	: 	: 
EUR,PT,T,ISCO1-5,MT	4812.0 	4693.0 	4390.0 	3856.6 	4211.8 	4540.8 	3621.1 	3703.9 	3249.8 b	: 	: 	: 	: 	: 
EUR,PT,T,ISCO1-5,PT	10368 	10103.6 	9510.8 	: 	: 	: 	8703.8 	6336.0 	6039.8 	: 	: 	: 	: 	: 
EUR,PT,T,ISCO1-5,RO	2671.8 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
EUR,PT,T,ISCO1-5,SE	20321.7 	20032.9 	19174.3 	18534.9 	18238.9 	27594.0 	26621.5 	25846.2 	26474.1 	: 	: 	: 	: 	: 
EUR,PT,T,ISCO1-5,SK	: 	4205.0 	3187.2 	3171.7 	2789.5 	2279.5 	2440.8 	2012.7 	2417.4 	1325.2 	1460.4 	2164.9 	: 	: 
EUR,PT,T,ISCO1-5,UK	: 	15494.1 	: 	: 	13097.9 	12284.9 	13044.9 	: 	: 	: 	: 	: 	: 	: 
EUR,PT,T,ISCO2,AT	28256.0 	27507.4 	25038.0 	26078.0 	26933.0 	25229.0 	26113.0 	: 	: 	: 	: 	: 	: 	: 
EUR,PT,T,ISCO2,BG	3262.6 e	2621.9 	2100.4 	1712.3 	1481.6 	1340.2 	1027.6 	1052.3 	900.0 	753.7 	560.7 	388.7 	296.6 	: 
EUR,PT,T,ISCO2,DE	32400.0 	31500.0 	30768.0 	29700.0 	29600.0 	29400.0 	28900.0 	28500.0 	28100.0 	27600.0 	27115.6 	26583.8 	26835.1 	: 
EUR,PT,T,ISCO2,DK	25971.7 	28237.5 	25793.3 	28136.2 	25017.4 	27520.0 	29568.3 	20664.2 	20057.8 	21043.8 	23230.0 	22883.1 	23942.6 	: 
EUR,PT,T,ISCO2,EL	: 	: 	: 	: 	: 	7638.6 	7317.7 	6804.9 	6097.4 	5574.1 	5074.1 	4726.8 	4434.6 	4191.5 
EUR,PT,T,ISCO2,ES	: 	15364.0 	14949.3 	13573.6 	12796.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 
EUR,PT,T,ISCO2,HU	: 	7012.5 	5915.5 	6183.3 	5715.7 	5415.6 	: 	: 	: 	: 	: 	: 	: 	: 
EUR,PT,T,ISCO2,IE	: 	31301.0 	: 	29470.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
EUR,PT,T,ISCO2,IS	41361.3 	64863.6 	56096.2 	60795.1 	29143.7 	32445.2 	28231.9 	22786.1 	30116.7 	25749.5 	: 	: 	: 	: 
EUR,PT,T,ISCO2,MT	6763.0 	6009.0 	6137.0 	4688.4 	4049.3 	5887.9 	3578.0 	5545.7 	3376.2 b	: 	: 	: 	: 	: 
EUR,PT,T,ISCO2,PT	13526 	13270.5 	12605.4 	: 	: 	: 	12974.7 	10497.0 	10119.4 	: 	: 	: 	: 	: 
EUR,PT,T,ISCO2,RO	3448.9 	3090.6 	2253.1 	1872.5 	1513.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 
EUR,PT,T,ISCO2,SE	25954.1 	25140.9 	24600.4 	23678.2 	23377.7 	37723.4 	36684.7 	38669.3 	36831.8 	: 	: 	: 	: 	: 
EUR,PT,T,ISCO2,SK	: 	4541.5 	3689.7 	3776.5 	3363.5 	2592.9 	2463.2 	1835.2 	2107.9 	1411.2 	1572.0 	1482.8 	: 	: 
EUR,PT,T,ISCO2,UK	: 	26486.4 	: 	: 	18832.7 	18139.0 	19180.1 	: 	: 	: 	: 	: 	: 	: 
EUR,PT,T,ISCO3,AT	19965.0 	19934.5 	22695.0 	18493.0 	18277.0 	18725.0 	17467.0 	: 	: 	: 	: 	: 	: 	: 
EUR,PT,T,ISCO3,BG	2545.2 e	2023.7 	1621.3 	1281.3 	1126.8 	1050.3 	871.6 	894.2 	819.1 	734.7 	560.1 	377.1 	265.1 	: 
EUR,PT,T,ISCO3,DE	22700.0 	21900.0 	20510.0 	19200.0 	19100.0 	18900.0 	18600.0 	18200.0 	17900.0 	17600.0 	17282.5 	16926.0 	17309.7 	: 
EUR,PT,T,ISCO3,DK	26211.7 	31340.7 	22216.2 	23473.0 	20056.0 	18821.2 	22025.8 	18296.3 	17777.1 	18366.2 	15522.2 	17608.3 	14082.1 	: 
EUR,PT,T,ISCO3,EL	: 	: 	: 	: 	: 	13668.0 	13271.9 	12387.5 	11613.4 	10491.2 	9882.2 	9405.3 	8933.9 	8528.3 
EUR,PT,T,ISCO3,ES	: 	10393.3 	11169.9 	8242.3 	9574.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 
EUR,PT,T,ISCO3,HU	: 	5059.6 	3893.6 	4069.9 	3553.3 	3200.8 	: 	: 	: 	: 	: 	: 	: 	: 
EUR,PT,T,ISCO3,IE	: 	24400.0 	: 	25646.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
EUR,PT,T,ISCO3,IS	33198.9 	49469.4 	44108.9 	47935.6 	29576.4 	27072.8 	24336.7 	19400.5 	20069.7 	14217.0 	: 	: 	: 	: 
EUR,PT,T,ISCO3,MT	5087.0 	5525.0 	5012.0 	4395.9 	5002.1 	4902.5 	4391.7 	3796.6 	3478.2 b	: 	: 	: 	: 	: 
EUR,PT,T,ISCO3,PT	13540 	12875.0 	12116.8 	: 	: 	: 	13079.7 	8964.0 	8623.7 	: 	: 	: 	: 	: 
EUR,PT,T,ISCO3,RO	2355.4 	2112.0 	1895.7 	1577.5 	1273.8 	: 	: 	: 	: 	: 	: 	: 	: 	: 
EUR,PT,T,ISCO3,SE	21998.1 	21797.0 	20564.3 	19966.8 	19775.7 	30605.6 	29561.5 	28266.8 	29947.4 	: 	: 	: 	: 	: 
EUR,PT,T,ISCO3,SK	: 	3557.5 	2912.8 	3099.7 	2831.4 	2318.8 	2720.4 	2460.0 	2580.1 	1375.6 	1981.7 	2090.8 	: 	: 
EUR,PT,T,ISCO3,UK	: 	19579.6 	: 	: 	17453.5 	16818.2 	18477.2 	: 	: 	: 	: 	: 	: 	: 
EUR,PT,T,ISCO4,AT	17353.0 	17103.3 	17417.0 	16064.0 	16116.0 	16906.0 	17022.0 	: 	: 	: 	: 	: 	: 	: 
EUR,PT,T,ISCO4,BG	1598.3 e	1301.3 	1026.7 	757.7 	641.0 	615.7 	519.7 	555.4 	539.4 	507.2 	369.7 	266.0 	211.2 	: 
EUR,PT,T,ISCO4,DE	19800.0 	19100.0 	18260.0 	17000.0 	16800.0 	16400.0 	16000.0 	15600.0 	15200.0 	15000.0 	14600.7 	14337.3 	14441.8 	: 
EUR,PT,T,ISCO4,DK	20211.9 	20130.5 	18280.2 	18839.5 	18828.3 	20520.0 	18703.9 	16215.3 	16174.0 	16796.3 	14402.4 	15329.9 	15769.5 	: 
EUR,PT,T,ISCO4,EL	: 	: 	: 	: 	: 	7689.5 	7347.1 	6874.2 	6368.8 	5566.3 	5207.8 	4997.3 	4657.2 	4394.5 
EUR,PT,T,ISCO4,ES	: 	9688.3 	9163.9 	9699.6 	8809.8 	: 	: 	: 	: 	: 	: 	: 	: 	: 
EUR,PT,T,ISCO4,HU	: 	3831.2 	3144.4 	3286.7 	3021.7 	2644.9 	: 	: 	: 	: 	: 	: 	: 	: 
EUR,PT,T,ISCO4,IE	: 	17889.0 	: 	15944.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
EUR,PT,T,ISCO4,IS	17346.9 	26657.5 	22812.2 	23482.0 	19586.9 	20617.2 	18640.1 	12583.5 	12994.9 	10645.9 	: 	: 	: 	: 
EUR,PT,T,ISCO4,MT	4470.0 	4565.0 	4390.0 	3966.5 	4021.2 	4505.6 	3419.5 	3416.3 	3584.4 b	: 	: 	: 	: 	: 
EUR,PT,T,ISCO4,PT	8564 	8240.5 	7814.5 	: 	: 	: 	9245.8 	5837.0 	5609.7 	: 	: 	: 	: 	: 
EUR,PT,T,ISCO4,RO	1856.3 	1665.8 	1606.4 	1335.6 	1078.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 
EUR,PT,T,ISCO4,SE	17743.5 	17452.2 	16606.3 	16215.3 	15679.0 	25179.2 	23968.3 	23238.6 	24314.9 	: 	: 	: 	: 	: 
EUR,PT,T,ISCO4,SK	: 	3969.5 	3338.6 	2890.5 	2607.6 	2239.9 	2261.7 	1764.9 	2295.9 	1288.1 	1280.8 	1176.9 	: 	: 
EUR,PT,T,ISCO4,UK	: 	13364.8 	: 	: 	12162.2 	11602.8 	12612.3 	: 	: 	: 	: 	: 	: 	: 
EUR,PT,T,ISCO5,AT	14093.0 	13385.8 	12724.0 	12116.0 	12239.0 	13451.0 	12584.0 	: 	: 	: 	: 	: 	: 	: 
EUR,PT,T,ISCO5,BG	1153.5 e	986.8 	742.4 	595.2 	486.9 	451.0 	375.0 	392.7 	379.1 	353.8 	225.0 	198.3 	157.3 	: 
EUR,PT,T,ISCO5,DE	12300.0 	12000.0 	11560.0 	11300.0 	11200.0 	10900.0 	10700.0 	10300.0 	10100.0 	9900.0 	9733.8 	9558.2 	9627.9 	: 
EUR,PT,T,ISCO5,DK	19309.6 	22484.6 	9801.5 	9741.1 	9127.7 	9128.1 	8365.6 	7026.6 	7934.7 	8373.6 	6837.2 	7039.5 	6871.5 	: 
EUR,PT,T,ISCO5,EL	: 	: 	: 	: 	: 	10395.6 	9887.4 	8977.1 	8159.9 	7140.4 	6509.4 	6102.2 	5651.6 	5444.2 
EUR,PT,T,ISCO5,ES	: 	9063.8 	8027.9 	8818.3 	7826.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 
EUR,PT,T,ISCO5,HU	: 	2885.2 	2260.0 	2362.3 	2141.8 	2021.1 	: 	: 	: 	: 	: 	: 	: 	: 
EUR,PT,T,ISCO5,IE	: 	15546.0 	: 	11477.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
EUR,PT,T,ISCO5,IS	13759.3 	22800.4 	21285.3 	20478.1 	10713.7 	12224.5 	11141.5 	10805.5 	10763.1 	8887.0 	: 	: 	: 	: 
EUR,PT,T,ISCO5,MT	3750.0 	3711.0 	3446.0 	3133.6 	3553.8 	3636.1 	2901.9 	2934.8 	2642.1 b	: 	: 	: 	: 	: 
EUR,PT,T,ISCO5,PT	6080 	5856.4 	5606.3 	: 	: 	: 	6160.3 	4467.0 	4193.0 	: 	: 	: 	: 	: 
EUR,PT,T,ISCO5,RO	1575.8 	1414.0 	1235.5 	1027.4 	829.4 	: 	: 	: 	: 	: 	: 	: 	: 	: 
EUR,PT,T,ISCO5,SE	17793.5 	17572.0 	16908.7 	16246.0 	16163.9 	24294.1 	23672.3 	22635.7 	23695.4 	: 	: 	: 	: 	: 
EUR,PT,T,ISCO5,SK	: 	3167.1 	2273.5 	2603.2 	2271.2 	1723.4 	2035.8 	1532.4 	1844.3 	1143.2 	957.3 	2823.5 	: 	: 
EUR,PT,T,ISCO5,UK	: 	10079.8 	: 	: 	9262.4 	8555.0 	8951.5 	: 	: 	: 	: 	: 	: 	: 
EUR,PT,T,ISCO6,PT	7182 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
EUR,PT,T,ISCO7,AT	15327.0 	17916.9 	17603.0 	15458.0 	15640.0 	17760.0 	15114.0 	: 	: 	: 	: 	: 	: 	: 
EUR,PT,T,ISCO7,BG	1680.6 e	1293.1 	1013.4 	824.7 	665.0 	640.3 	562.8 	570.3 	636.2 	574.2 	503.8 	327.9 	238.2 	: 
EUR,PT,T,ISCO7,DE	17100.0 	16800.0 	16707.0 	13100.0 	12700.0 	12400.0 	11900.0 	11400.0 	10900.0 	10900.0 	10727.1 	10553.9 	10754.5 	: 
EUR,PT,T,ISCO7,DK	22068.5 	21840.4 	19923.0 	19190.8 	16699.7 	17252.5 	16766.8 	15795.3 	17833.3 	14881.3 	14692.6 	13060.1 	13537.2 	: 
EUR,PT,T,ISCO7,EL	: 	: 	: 	: 	: 	9816.3 	9626.0 	9001.1 	8352.1 	7772.8 	7290.9 	6620.3 	6525.3 	6204.0 
EUR,PT,T,ISCO7,ES	: 	9117.2 	9559.8 	10623.2 	9130.2 	: 	: 	: 	: 	: 	: 	: 	: 	: 
EUR,PT,T,ISCO7,HU	: 	2731.7 	2508.2 	2262.7 	2005.4 	1857.8 	: 	: 	: 	: 	: 	: 	: 	: 
EUR,PT,T,ISCO7,IE	: 	17753.0 	: 	13173.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
EUR,PT,T,ISCO7,IS	33497.9 	52151.1 	45168.6 	44087.9 	21801.1 	20471.2 	17489.3 	16241.3 	18043.2 	13724.7 	: 	: 	: 	: 
EUR,PT,T,ISCO7,MT	4020.0 	4762.0 	3833.0 	4342.9 	4653.1 	4266.8 	2862.0 	3698.6 	1564.9 b	: 	: 	: 	: 	: 
EUR,PT,T,ISCO7,PT	9445 	9121.5 	8137.7 	: 	: 	: 	5934.0 	4498.0 	4213.0 	: 	: 	: 	: 	: 
EUR,PT,T,ISCO7,RO	2065.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
EUR,PT,T,ISCO7,SE	17138.8 	17821.4 	17219.3 	16750.2 	15364.2 	25508.0 	24434.6 	24189.0 	25588.0 	: 	: 	: 	: 	: 
EUR,PT,T,ISCO7,SK	: 	3297.2 	2808.1 	3396.7 	2836.4 	1782.5 	3034.5 	2205.6 	2538.3 	1243.6 	1279.3 	1282.0 	: 	: 
EUR,PT,T,ISCO7,UK	: 	23994.1 	: 	: 	17684.9 	17045.0 	19328.0 	: 	: 	: 	: 	: 	: 	: 
EUR,PT,T,ISCO7-9,AT	12605.0 	12989.8 	12094.0 	11753.0 	11821.0 	13720.0 	12901.0 	: 	: 	: 	: 	: 	: 	: 
EUR,PT,T,ISCO7-9,BG	1371.8 e	1086.0 	850.3 	692.3 	572.4 	558.7 	515.1 	565.7 	615.2 	552.7 	475.8 	308.8 	220.2 	: 
EUR,PT,T,ISCO7-9,DE	10100.0 	9800.0 	9578.0 	8300.0 	8200.0 	8000.0 	7800.0 	7600.0 	7400.0 	7400.0 	7250.7 	7168.7 	7272.1 	: 
EUR,PT,T,ISCO7-9,DK	16198.9 	17227.1 	15034.0 	14705.0 	12511.7 	12769.1 	12418.1 	12190.4 	13794.0 	12041.0 	11378.0 	10084.6 	10234.6 	: 
EUR,PT,T,ISCO7-9,EL	: 	: 	: 	: 	: 	7156.7 	6761.5 	6459.9 	6236.3 	5486.7 	5270.6 	4852.2 	4773.7 	4645.0 
EUR,PT,T,ISCO7-9,ES	: 	8396.1 	8085.0 	8931.3 	8271.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 
EUR,PT,T,ISCO7-9,HU	: 	2710.7 	2466.0 	2309.6 	2038.5 	1933.0 	: 	: 	: 	: 	: 	: 	: 	: 
EUR,PT,T,ISCO7-9,IE	: 	14316.0 	: 	11703.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
EUR,PT,T,ISCO7-9,IS	27122.3 	43387.0 	38753.4 	36776.2 	16797.2 	17890.9 	15999.5 	11755.9 	14162.8 	10833.3 	: 	: 	: 	: 
EUR,PT,T,ISCO7-9,MT	3793.0 	4071.0 	3794.0 	3537.1 	3968.0 	3769.1 	2837.9 	2934.8 	2769.6 b	: 	: 	: 	: 	: 
EUR,PT,T,ISCO7-9,PT	5633 	5409.3 	5200.8 	: 	: 	: 	6335.2 	3287.0 	3095.8 	: 	: 	: 	: 	: 
EUR,PT,T,ISCO7-9,RO	1692.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
EUR,PT,T,ISCO7-9,SE	15097.3 	14395.5 	14426.5 	13879.0 	13384.7 	23180.6 	22129.4 	22196.8 	23346.8 	: 	: 	: 	: 	: 
EUR,PT,T,ISCO7-9,SK	: 	2743.0 	2268.1 	2351.5 	1905.0 	1423.6 	2201.9 	1536.9 	1647.1 	987.3 	1103.4 	966.0 	: 	: 
EUR,PT,T,ISCO7-9,UK	: 	10809.0 	: 	: 	9451.0 	8896.1 	9644.9 	: 	: 	: 	: 	: 	: 	: 
EUR,PT,T,ISCO8,AT	18190.0 	17398.4 	16078.0 	14202.0 	14669.0 	17017.0 	14692.0 	: 	: 	: 	: 	: 	: 	: 
EUR,PT,T,ISCO8,BG	1585.0 e	1257.8 	978.6 	830.9 	688.6 	669.6 	610.0 	658.0 	717.1 	653.4 	561.7 	356.4 	256.1 	: 
EUR,PT,T,ISCO8,DE	13300.0 	12900.0 	12356.0 	9600.0 	9500.0 	9300.0 	9000.0 	8800.0 	8600.0 	8600.0 	8442.6 	8263.9 	8398.8 	: 
EUR,PT,T,ISCO8,DK	22853.0 	22090.4 	18867.2 	20033.5 	16159.9 	15902.5 	17169.4 	16220.7 	18043.5 	15572.2 	13284.8 	11966.1 	12601.8 	: 
EUR,PT,T,ISCO8,EL	: 	: 	: 	: 	: 	7418.6 	7110.2 	6629.2 	6116.0 	5682.2 	5201.9 	4822.1 	4636.8 	4589.6 
EUR,PT,T,ISCO8,ES	: 	9733.0 	8601.4 	9965.3 	8863.4 	: 	: 	: 	: 	: 	: 	: 	: 	: 
EUR,PT,T,ISCO8,HU	: 	3098.3 	2857.2 	2719.6 	2208.1 	2157.9 	: 	: 	: 	: 	: 	: 	: 	: 
EUR,PT,T,ISCO8,IE	: 	18080.0 	: 	16817.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
EUR,PT,T,ISCO8,IS	29229.0 	48271.1 	45407.9 	42400.6 	15804.6 	20371.9 	23531.1 	12569.1 	14449.3 	10520.8 	: 	: 	: 	: 
EUR,PT,T,ISCO8,MT	4545.0 	4700.0 	4359.0 	4232.1 	4117.5 	3754.0 	3378.5 	3108.4 	3356.0 b	: 	: 	: 	: 	: 
EUR,PT,T,ISCO8,PT	8299 	7944.1 	7460.3 	: 	: 	: 	7480.5 	3686.0 	3499.1 	: 	: 	: 	: 	: 
EUR,PT,T,ISCO8,RO	2106.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
EUR,PT,T,ISCO8,SE	18821.1 	18518.0 	18061.8 	17140.5 	16296.0 	25012.2 	24468.7 	24222.8 	25424.6 	: 	: 	: 	: 	: 
EUR,PT,T,ISCO8,SK	: 	3651.7 	2900.1 	3146.6 	2458.7 	1563.5 	3148.7 	2161.7 	1953.7 	1224.1 	1214.2 	1343.8 	: 	: 
EUR,PT,T,ISCO8,UK	: 	14703.9 	: 	: 	13293.8 	11880.2 	12966.9 	: 	: 	: 	: 	: 	: 	: 
EUR,PT,T,ISCO9,AT	11713.0 	11893.6 	10528.0 	10577.0 	10600.0 	12591.0 	12286.0 	: 	: 	: 	: 	: 	: 	: 
EUR,PT,T,ISCO9,BG	1094.7 e	873.8 	703.0 	569.1 	463.8 	439.7 	391.4 	452.7 	456.9 	403.4 	337.2 	230.0 	166.3 	: 
EUR,PT,T,ISCO9,DE	8400.0 	8200.0 	7923.0 	7500.0 	7400.0 	7200.0 	7100.0 	6900.0 	6800.0 	6800.0 	6654.7 	6571.3 	6657.6 	: 
EUR,PT,T,ISCO9,DK	12668.9 	13710.8 	10219.5 	10050.7 	9022.0 	8981.8 	8125.6 	8035.1 	8986.0 	8097.6 	7845.3 	7208.4 	7462.6 	: 
EUR,PT,T,ISCO9,EL	: 	: 	: 	: 	: 	5567.7 	5287.2 	4892.4 	4499.3 	3950.6 	3680.3 	3458.5 	3246.2 	3013.8 
EUR,PT,T,ISCO9,ES	: 	7962.3 	7699.0 	8051.4 	7956.2 	: 	: 	: 	: 	: 	: 	: 	: 	: 
EUR,PT,T,ISCO9,HU	: 	2638.9 	2382.6 	2255.3 	2026.9 	1938.9 	: 	: 	: 	: 	: 	: 	: 	: 
EUR,PT,T,ISCO9,IE	: 	12890.0 	: 	10924.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
EUR,PT,T,ISCO9,IS	18660.9 	28951.3 	25911.6 	24287.4 	11400.9 	14072.6 	12315.5 	8406.8 	10178.5 	8348.6 	: 	: 	: 	: 
EUR,PT,T,ISCO9,MT	3661.0 	3809.0 	3596.0 	3188.5 	3848.7 	3687.5 	2739.2 	2771.8 	2785.5 b	: 	: 	: 	: 	: 
EUR,PT,T,ISCO9,PT	5235 	5026.2 	4897.0 	: 	: 	: 	6338.6 	3031.0 	2870.5 	: 	: 	: 	: 	: 
EUR,PT,T,ISCO9,RO	1392.5 	1252.1 	1150.4 	957.8 	773.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 
EUR,PT,T,ISCO9,SE	13401.5 	11962.1 	12458.4 	11922.9 	11942.6 	21486.2 	20608.4 	20435.4 	21278.4 	: 	: 	: 	: 	: 
EUR,PT,T,ISCO9,SK	: 	2375.8 	2018.7 	1918.3 	1618.0 	1362.1 	1517.6 	1090.2 	1331.8 	886.0 	1013.2 	829.6 	: 	: 
EUR,PT,T,ISCO9,UK	: 	9119.2 	: 	: 	8155.8 	7705.3 	8377.5 	: 	: 	: 	: 	: 	: 	: 
EUR,PT,T,TOTAL,AT	17086.0 	16672.7 	16808.0 	15728.0 	15853.0 	16503.0 	15823.0 	: 	: 	: 	: 	: 	: 	: 
EUR,PT,T,TOTAL,BE	: 	: 	: 	: 	: 	27796.0 	: 	: 	: 	: 	: 	: 	: 	: 
EUR,PT,T,TOTAL,BG	1819.7 e	1503.7 	1169.9 	929.0 	766.4 	725.5 	640.3 	682.2 	663.9 	597.7 	462.1 	326.8 	242.6 	: 
EUR,PT,T,TOTAL,DE	17300.0 	16700.0 	16068.0 	14900.0 	14700.0 	14500.0 	14200.0 	13800.0 	13600.0 	13400.0 	13210.2 	13043.0 	13212.7 	: 
EUR,PT,T,TOTAL,DK	19728.2 	22319.1 	15470.4 	15607.5 	13997.9 	13995.2 	13436.5 	12214.4 	13206.4 	12638.8 	11267.1 	10455.9 	10661.3 	: 
EUR,PT,T,TOTAL,EL	: 	: 	: 	: 	: 	8612.5 	8305.5 	7752.6 	7201.6 	6563.1 	6145.7 	5572.4 	5256.9 	5076.3 
EUR,PT,T,TOTAL,ES	: 	9665.4 	9417.4 	9471.0 	8868.8 	6834.1 	6515.7 	6084.7 	: 	: 	: 	: 	: 	: 
EUR,PT,T,TOTAL,HU	: 	3909.1 	3437.8 	3228.5 	2924.0 	2667.7 	: 	: 	: 	: 	: 	: 	: 	: 
EUR,PT,T,TOTAL,IE	: 	18788.0 	: 	15782.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
EUR,PT,T,TOTAL,IS	24438.6 	38788.1 	34605.7 	32762.4 	15615.0 	16021.2 	14452.6 	12315.9 	13477.3 	10791.4 	: 	: 	: 	: 
EUR,PT,T,TOTAL,MT	4571.0 	4553.0 	4244.0 	3777.7 	4150.6 	4356.5 	3391.1 	3468.5 	3154.1 b	: 	: 	: 	: 	: 
EUR,PT,T,TOTAL,PT	9314 	9063.7 	8526.8 	: 	: 	: 	7094.0 	5097.0 	4814.6 	: 	: 	: 	: 	: 
EUR,PT,T,TOTAL,RO	2366.8 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
EUR,PT,T,TOTAL,SE	19603.5 	19194.5 	18472.0 	17834.3 	17525.6 	26477.9 	25939.9 	24915.3 	25635.9 	: 	: 	: 	: 	: 
EUR,PT,T,TOTAL,SK	: 	3692.1 	2971.7 	2921.5 	2520.8 	2010.3 	2360.4 	1821.8 	2093.7 	1205.0 	1328.7 	1702.8 	: 	: 
EUR,PT,T,TOTAL,UK	: 	14600.6 	: 	: 	12359.7 	11584.0 	12345.1 	: 	: 	: 	: 	: 	: 	: 
EUR,TOT_FTE,F,ISCO0,DK	49788.1 	45947.2 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
EUR,TOT_FTE,F,ISCO0,MT	: 	: 	: 	: 	: 	13711.9 	: 	: 	: 	: 	: 	: 	: 	: 
EUR,TOT_FTE,F,ISCO0,SE	36895.4 	37757.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
EUR,TOT_FTE,F,ISCO0,SK	: 	6354.2 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
EUR,TOT_FTE,F,ISCO1,AT	: 	: 	: 	: 	: 	: 	: 	32841.0 	: 	: 	: 	: 	: 	: 
EUR,TOT_FTE,F,ISCO1,DE	57200.0 	55800.0 	54460.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
EUR,TOT_FTE,F,ISCO1,DK	67367.9 	65270.8 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
EUR,TOT_FTE,F,ISCO1,ES	: 	42055.6 	41637.2 	41239.7 	44702.5 	: 	: 	: 	: 	: 	: 	: 	: 	: 
EUR,TOT_FTE,F,ISCO1,MT	: 	: 	: 	: 	: 	20594.2 	: 	: 	: 	: 	: 	: 	: 	: 
EUR,TOT_FTE,F,ISCO1,PL	: 	: 	14454.4 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
EUR,TOT_FTE,F,ISCO1,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	25987.0 	24752.0 	22324.0 	21708.0 	20464.0 
EUR,TOT_FTE,F,ISCO1,RO	16258.9 	13862.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
